85.97.202.36 - - [06/Oct/2019:00:02:08 +0800] "GET / HTTP/1.0" 302 -
59.172.73.144 - - [06/Oct/2019:00:33:07 +0800] "POST /web/selectLoginuserAccount HTTP/1.1" 200 2329
59.172.73.144 - - [06/Oct/2019:00:33:07 +0800] "GET /favicon.ico HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:24 +0800] "GET /web/index HTTP/1.1" 200 35442
59.172.73.144 - - [06/Oct/2019:00:33:24 +0800] "GET /style/web/webStyle.css HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:24 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrap-dialog.css HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:24 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrap.css HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:24 +0800] "GET /publicImg/logo.png HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:24 +0800] "GET /publicImg/icon/method.png HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:24 +0800] "GET /publicFrame/jquery/jquery-3.4.0.min.js HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:24 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrap.js HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:24 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrap-dialog.js HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:24 +0800] "GET /publicImg/icon/sm.png HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:24 +0800] "GET /publicJs/SendRequest.js HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:24 +0800] "GET /publicJs/publicyw.js HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:24 +0800] "GET /js/web/webIndex.js HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/icon/sf.png HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/icon/yg.png HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/system/1.jpg HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/icon/js.png HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/system/2.jpg HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/system/3.jpg HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/system/5.jpg HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/system/6.jpg HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/system/4.jpg HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/system/7.jpg HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/system/8.jpg HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/system/9.jpg HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/ranklist/first.png HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/telBg.jpg HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/ranklist/third.png HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/system/10.jpg HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/customImg.jpg HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/ranklist/second.png HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /publicImg/ranklist/ower.png HTTP/1.1" 304 -
59.172.73.144 - - [06/Oct/2019:00:33:25 +0800] "GET /favicon.ico HTTP/1.1" 304 -
59.36.132.240 - - [06/Oct/2019:00:34:12 +0800] "POST /VSR3/extjs/ext-all-js/ext.axd?v%3D21133 HTTP/1.1" 302 -
116.128.128.41 - - [06/Oct/2019:00:34:12 +0800] "POST /VSR3/extjs/ext-all-js/ext.axd?v%3D21133 HTTP/1.1" 302 -
59.36.132.240 - - [06/Oct/2019:00:34:12 +0800] "GET /VSR3/extjs/ext-all-js/ext.axd?v%3D21133 HTTP/1.1" 302 -
59.36.132.240 - - [06/Oct/2019:00:34:12 +0800] "GET /base/login HTTP/1.1" 200 3964
116.128.128.41 - - [06/Oct/2019:00:34:12 +0800] "GET /VSR3/extjs/ext-all-js/ext.axd?v%3D21133 HTTP/1.1" 302 -
116.128.128.41 - - [06/Oct/2019:00:34:12 +0800] "GET /base/login HTTP/1.1" 200 3964
191.255.182.51 - - [06/Oct/2019:00:36:11 +0800] "GET / HTTP/1.1" 302 -
169.197.108.42 - - [06/Oct/2019:00:49:15 +0800] "GET / HTTP/1.1" 200 26542
220.181.108.116 - - [06/Oct/2019:00:50:03 +0800] "GET / HTTP/1.1" 200 26542
111.206.198.83 - - [06/Oct/2019:00:50:04 +0800] "GET /publicJs/publicyw.js HTTP/1.1" 200 2826
111.206.198.117 - - [06/Oct/2019:00:50:04 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrap-dialog.js HTTP/1.1" 200 49080
111.206.221.33 - - [06/Oct/2019:00:50:04 +0800] "GET /js/index/index.js HTTP/1.1" 200 1014
111.206.198.78 - - [06/Oct/2019:00:50:04 +0800] "GET /publicJs/SendRequest.js HTTP/1.1" 200 898
111.206.198.85 - - [06/Oct/2019:00:50:04 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrap.js HTTP/1.1" 200 69860
111.206.198.10 - - [06/Oct/2019:00:50:05 +0800] "GET /publicFrame/jquery/jquery-3.4.0.min.js HTTP/1.1" 200 88192
182.130.214.5 - - [06/Oct/2019:01:03:29 +0800] "GET / HTTP/1.1" 200 26542
182.130.214.5 - - [06/Oct/2019:01:03:31 +0800] "GET /apple-touch-icon-152x152-precomposed.png HTTP/1.1" 404 172
182.130.214.5 - - [06/Oct/2019:01:03:32 +0800] "GET /apple-touch-icon-152x152.png HTTP/1.1" 404 160
182.130.214.5 - - [06/Oct/2019:01:03:32 +0800] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 164
182.130.214.5 - - [06/Oct/2019:01:03:32 +0800] "GET /apple-touch-icon.png HTTP/1.1" 404 152
182.130.214.5 - - [06/Oct/2019:01:03:32 +0800] "GET /favicon.ico HTTP/1.1" 200 1150
58.247.212.239 - - [06/Oct/2019:01:04:08 +0800] "POST /VSR3/extjs/ext-all-js/ext.axd?v%3D21133 HTTP/1.1" 302 -
58.247.212.239 - - [06/Oct/2019:01:04:09 +0800] "GET /VSR3/extjs/ext-all-js/ext.axd?v%3D21133 HTTP/1.1" 302 -
58.247.212.239 - - [06/Oct/2019:01:04:09 +0800] "GET /base/login HTTP/1.1" 200 3964
116.128.128.41 - - [06/Oct/2019:01:04:14 +0800] "POST /VSR3/extjs/ext-all-js/ext.axd?v%3D21133 HTTP/1.1" 302 -
116.128.128.41 - - [06/Oct/2019:01:04:14 +0800] "GET /VSR3/extjs/ext-all-js/ext.axd?v%3D21133 HTTP/1.1" 302 -
116.128.128.41 - - [06/Oct/2019:01:04:14 +0800] "GET /base/login HTTP/1.1" 200 3964
182.130.214.5 - - [06/Oct/2019:01:08:44 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrap-dialog.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:44 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrap.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:44 +0800] "GET /publicFrame/jquery/jquery-3.4.0.min.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:44 +0800] "GET /publicFrame/jquery/jquery-3.4.0.min.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrap.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrap.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /js/index/index.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /style/index/index.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrap-dialog.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /style/index/index.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/logo.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicJs/SendRequest.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicJs/publicyw.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicJs/SendRequest.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrap.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/icon/method.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrap-dialog.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrap-dialog.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicJs/publicyw.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/icon/sf.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/logo.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/icon/js.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/icon/yg.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/3.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /js/index/index.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/2.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/icon/sm.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/icon/method.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/icon/sm.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/1.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/4.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/icon/sf.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/5.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/icon/js.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/icon/yg.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/6.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/7.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/8.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/1.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/2.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/9.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/3.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/5.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/10.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/telBg.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/ranklist/second.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/4.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/ranklist/third.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/9.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/7.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/6.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/ranklist/first.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/8.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/system/10.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/ranklist/first.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/telBg.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/ranklist/third.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET /publicImg/ranklist/second.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:45 +0800] "GET / HTTP/1.1" 200 26542
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /style/index/index.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicFrame/jquery/jquery-3.4.0.min.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/logo.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrap.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrap-dialog.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicJs/publicyw.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicJs/SendRequest.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrap.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrap-dialog.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /js/index/index.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/icon/method.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/icon/sf.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/icon/js.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/icon/yg.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/icon/sm.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/system/1.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/system/4.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/system/3.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/system/2.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/system/7.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/system/5.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/system/6.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/system/9.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/system/8.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/system/10.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/ranklist/first.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/telBg.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/ranklist/second.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:46 +0800] "GET /publicImg/ranklist/third.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:57 +0800] "GET /base/login HTTP/1.1" 200 3964
182.130.214.5 - - [06/Oct/2019:01:08:57 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrapValidator.min.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:57 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrap.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:57 +0800] "GET /style/login/login.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:57 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrap-dialog.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:57 +0800] "GET /publicFrame/jquery/jquery-3.4.0.min.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:57 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrapValidator.min.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:57 +0800] "GET /js/login/login.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:57 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrap.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:57 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrap-dialog.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:58 +0800] "GET /publicJs/SendRequest.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:08:58 +0800] "GET /publicImg/telBg.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:11 +0800] "GET /base/login HTTP/1.1" 200 3964
182.130.214.5 - - [06/Oct/2019:01:09:11 +0800] "GET /js/login/login.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:11 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrapValidator.min.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:12 +0800] "GET /style/login/login.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:12 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrapValidator.min.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:12 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrap.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:12 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrap-dialog.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:12 +0800] "GET /publicFrame/jquery/jquery-3.4.0.min.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:12 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrap.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:12 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrap-dialog.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:12 +0800] "GET /publicJs/SendRequest.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:12 +0800] "GET /publicImg/telBg.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:30 +0800] "GET /base/login HTTP/1.1" 200 3964
182.130.214.5 - - [06/Oct/2019:01:09:30 +0800] "GET /style/login/login.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:30 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrap.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:30 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrap-dialog.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:30 +0800] "GET /publicFrame/jquery/jquery-3.4.0.min.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:30 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrap.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:30 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrapValidator.min.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:32 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrap-dialog.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:32 +0800] "GET /publicJs/SendRequest.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:32 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/js/bootstrapValidator.min.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:32 +0800] "GET /js/login/login.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:32 +0800] "GET /publicImg/telBg.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:44 +0800] "POST /login/login HTTP/1.1" 200 625
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicImg/icon/sf.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /style/web/webStyle.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicImg/icon/method.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /web/index HTTP/1.1" 200 35379
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /js/web/webIndex.js HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicImg/icon/js.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicImg/icon/yg.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicImg/system/1.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicImg/system/4.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicImg/system/2.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicImg/system/3.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicImg/system/5.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicImg/system/6.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicImg/system/7.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicImg/system/8.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicImg/system/9.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicImg/system/10.jpg HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicImg/ranklist/first.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicImg/ranklist/second.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrap-dialog.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicFrame/bootstrap-3.3.7-dist/css/bootstrap.css HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicImg/ranklist/ower.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:45 +0800] "GET /publicImg/ranklist/third.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:46 +0800] "GET /publicImg/icon/big.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:46 +0800] "GET /publicImg/logo.png HTTP/1.1" 304 -
182.130.214.5 - - [06/Oct/2019:01:09:46 +0800] "GET /publicImg/customImg.jpg HTTP/1.1" 304 -
